tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
77485,101064,2015-07-18,7,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,190 HESTER STREET,10013,New York,102,1,Manhattan,1,65,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004100,New York,40.7184274,-73.99857062,984646.2289,201019.0006
72564,311399,2015-07-16,10,0,OnCurb,Alive,Fair,Cercis canadensis,eastern redbud,1or2,None,NoDamage,Volunteer,BranchLightsBranchOther,No,No,No,No,No,No,Yes,No,Yes,47-018 157 STREET,11355,Flushing,407,4,Queens,20,25,16,QN52,East Flushing,4119900,New York,40.75141366,-73.80997662,1036899.166,213094.0345
573216,332266,2016-06-02,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,234-04 131 AVENUE,11422,Rosedale,413,4,Queens,31,29,14,QN66,Laurelton,4061800,New York,40.67808603,-73.73382544,1058079.25,186433.6085
499421,409776,2015-12-06,6,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,140 DINSMORE STREET,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029103,New York,40.60369554,-74.16981805,937094.7216,159264.6677
265333,332568,2015-09-28,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,128-036 234 STREET,11422,Rosedale,413,4,Queens,31,29,14,QN66,Laurelton,4061601,New York,40.68180132,-73.73260984,1058412.288,187788.2157
377998,504285,2015-10-26,16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,1915 HARRISON AVENUE,10453,Bronx,205,2,Bronx,14,86,29,BX36,University Heights-Morris Heights,2024300,New York,40.85336681,-73.91078184,1008931.57,250194.6148
89454,513965,2015-07-23,2,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3521 WHITE PLAINS ROAD,10467,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2037800,New York,40.87812607,-73.86642694,1021188.274,259230.9737
231385,413054,2015-09-16,12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,52 STAFFORD AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017008,New York,40.55066048,-74.18342543,933275.7535,139950.3383
381377,511944,2015-10-26,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,841 BRADY AVENUE,10462,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2022800,New York,40.85235212,-73.86224714,1022358.924,249842.3206
185962,338446,2015-08-29,2,0,OffsetFromCurb,Alive,Poor,Tilia americana,American linden,1or2,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,80-018 ROCKAWAY BEACH BOULEVARD,11693,Far Rockaway,414,4,Queens,32,23,15,QN12,Hammels-Arverne-Edgemere,4094203,New York,40.58793622,-73.80643822,1038011.143,153536.8377
670938,221940,2016-08-19,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,88 WOODBINE STREET,11221,Brooklyn,304,3,Brooklyn,34,54,18,BK78,Bushwick South,3039900,New York,40.69092538,-73.91822855,1006926.739,191009.7699
714540,313675,2016-09-15,8,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,199-019 24 ROAD,11357,Whitestone,407,4,Queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,4099701,New York,40.77491091,-73.79209185,1041834.112,221666.0876
147166,345727,2015-08-15,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,59-033 GROVE STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059300,New York,40.7094685,-73.90309275,1011116.702,197769.8571
709724,211568,2016-09-12,4,0,OnCurb,Alive,Good,Crataegus,hawthorn,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1904 BERGEN STREET,11233,Brooklyn,316,3,Brooklyn,41,55,25,BK79,Ocean Hill,3030300,New York,40.67429763,-73.91812095,1006962.239,184951.8326
163973,208036,2015-08-21,1,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1020 SHORE BOULEVARD,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062000,New York,40.58088528,-73.94374603,999876.0147,150913.6201
521719,104176,2015-12-16,14,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,760 12 AVENUE,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.76879292,-73.99529737,985552.6034,219368.7965
142444,107033,2015-08-13,10,0,OffsetFromCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2791 BROADWAY,10025,New York,107,1,Manhattan,6,69,31,MN09,Morningside Heights,1019500,New York,40.80272462,-73.96770759,993190.2685,231732.8889
433300,319723,2015-11-05,11,0,OffsetFromCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,75-008 BELL BOULEVARD,11364,Oakland Gardens,411,4,Queens,23,24,11,QN42,Oakland Gardens,4129103,New York,40.73867269,-73.75708551,1051566.373,208488.3222
343041,105929,2015-10-17,13,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,435 EAST 57 STREET,10022,New York,106,1,Manhattan,5,73,28,MN19,Turtle Bay-East Midtown,1010601,New York,40.75785314,-73.96161867,994883.172,215385.3695
372469,403137,2015-10-24,5,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,851 CASTLETON AVENUE,10310,Staten Island,501,5,Staten Island,49,61,23,SI35,New Brighton-Silver Lake,5010500,New York,40.63478029,-74.11061123,953549.6303,170563.3351
410712,101024,2015-11-01,21,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,11 TRINITY PLACE,10006,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1001300,New York,40.70662621,-74.01416475,980322.7756,196719.7841
355020,346558,2015-10-20,36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,81-029 COWLES COURT,11379,Middle Village,405,4,Queens,30,30,15,QN21,Middle Village,4067700,New York,40.71983762,-73.87205549,1019715.989,201558.6829
709948,206397,2016-09-12,22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,StonesBranchLightsBranchOther,Yes,No,No,No,No,No,Yes,No,Yes,1421 76 STREET,11228,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3018800,New York,40.61803479,-74.00520824,982804.0787,164443.1666
39001,407361,2015-06-29,7,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,143 OCEAN AVENUE,10305,Staten Island,502,5,Staten Island,50,64,23,SI14,Grasmere-Arrochar-Ft. Wadsworth,5007400,New York,40.59515948,-74.06261937,966859.5466,156115.2718
82256,108785,2015-07-21,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,569 WEST 150 STREET,10031,New York,109,1,Manhattan,7,71,30,MN04,Hamilton Heights,1023300,New York,40.8294274,-73.94787633,998674.8337,241464.3117
30634,101899,2015-06-22,7,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2 WEST 10 STREET,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1006300,New York,40.73355352,-73.99591477,985382.1847,206529.9374
145970,341364,2015-08-15,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,32-037 81 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,New York,40.75645769,-73.88641708,1015717.687,214895.0352
97157,219629,2015-07-27,13,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,119 MONTAGUE STREET,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,Brooklyn Heights-Cobble Hill,3000501,New York,40.69493366,-73.99465828,985731.27,192459.5666
417636,202897,2015-11-02,22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,StonesWiresRope,Yes,No,No,Yes,No,No,No,No,No,157 HEMLOCK STREET,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK83,Cypress Hills-City Line,3118201,New York,40.6861448,-73.87164589,1019847.517,189283.5618
266976,308806,2015-09-28,15,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,123-001 103 AVENUE,11419,South Richmond Hill,409,4,Queens,28,24,10,QN54,Richmond Hill,4015600,New York,40.68894261,-73.82185787,1033653.556,190327.041
480831,211910,2015-11-24,16,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,StonesTrunkOtherBranchOther,Yes,No,No,No,No,Yes,No,No,Yes,940 HANCOCK STREET,11233,Brooklyn,316,3,Brooklyn,41,55,18,BK79,Ocean Hill,3037300,New York,40.68625085,-73.91716009,1007224.652,189306.982
55880,229055,2015-07-08,8,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,349 EAST 8 STREET,11218,Brooklyn,312,3,Brooklyn,40,44,17,BK41,Kensington-Ocean Parkway,3049200,New York,40.64137758,-73.97117086,992250.7973,172948.8412
647573,313551,2016-07-31,10,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,150-015 27 AVENUE,11354,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4105900,New York,40.77363725,-73.81461182,1035597.77,221188.0478
247585,109167,2015-09-22,22,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,369 WEST 116 STREET,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1020102,New York,40.80536574,-73.95738638,996047.2648,232696.3621
374492,111263,2015-10-25,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,658 WEST 188 STREET,10040,New York,112,1,Manhattan,10,72,31,MN35,Washington Heights North,1027900,New York,40.85440981,-73.93214887,1003020.24,250569.3178
438669,201549,2015-11-06,3,0,OnCurb,Alive,Good,Cercidiphyllum japonicum,katsura tree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,531 PINE STREET,11208,Brooklyn,305,3,Brooklyn,42,60,19,BK82,East New York,3120800,New York,40.67240512,-73.8701533,1020268.889,184278.4182
537799,346731,2015-12-28,4,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,61-006 77 PLACE,11379,Middle Village,405,4,Queens,30,30,15,QN21,Middle Village,4067100,New York,40.7236632,-73.88153858,1017085.412,202948.7611
623339,227847,2016-07-12,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1921 52 STREET,11204,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3046400,New York,40.62488692,-73.97976961,989865.8191,166940.1813
131430,103853,2015-08-09,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,360 12 AVENUE,10018,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009900,New York,40.75938682,-74.00291422,983442.6614,215941.8234
397998,212306,2015-10-29,18,0,OnCurb,Alive,Fair,Acer saccharum,sugar maple,None,None,NoDamage,Volunteer,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,1665 MADISON PLACE,11229,Brooklyn,318,3,Brooklyn,46,41,22,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3064400,New York,40.6117707,-73.94234348,1000258.204,162166.2203
165866,226099,2015-08-22,17,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,1103 STERLING PLACE,11213,Brooklyn,308,3,Brooklyn,36,43,25,BK61,Crown Heights North,3034100,New York,40.6721366,-73.94222058,1000277.819,184159.1764
526070,410889,2015-12-18,5,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,50 WEAVER STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.53274207,-74.16609608,938079.2262,133412.643
479759,501448,2015-11-23,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,737 FOX STREET,10455,Bronx,202,2,Bronx,8,85,32,BX33,Longwood,2008500,New York,40.81494861,-73.89904261,1012195.275,236200.9781
529898,413542,2015-12-21,18,0,OnCurb,Alive,Poor,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,174 ANNADALE ROAD,10312,Staten Island,503,5,Staten Island,51,63,24,SI48,Arden Heights,5017008,New York,40.55935903,-74.17692782,935087.8477,143115.7089
501614,410349,2015-12-07,11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,17 EVERETT AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.5194899,-74.20565197,927072.3073,128607.9115
487988,414939,2015-11-30,23,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,356 PENN AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56121116,-74.11366693,952666.7341,143761.3293
249888,201458,2015-09-23,11,0,OnCurb,Alive,Fair,Ulmus americana,American elm,None,None,Damage,NYC Parks Staff,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,455 BARBEY STREET,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK82,East New York,3116200,New York,40.67154704,-73.88715919,1015551.939,183959.2588
48768,104339,2015-07-04,2,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,41 MADISON AVENUE,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74253881,-73.98686447,987889.9064,209803.8108
3002,515974,2015-05-26,19,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,990 PELHAM PARKWAY,10461,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2024800,New York,40.85689579,-73.86036305,1022877.51,251498.5768
455297,405798,2015-11-13,10,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,291 BURBANK AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5012200,New York,40.57299863,-74.10962537,953795.0891,148054.3575
306157,401488,2015-10-10,20,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,210 WOOLLEY AVENUE,10314,Staten Island,501,5,Staten Island,50,61,24,SI28,Port Richmond,5025100,New York,40.61909827,-74.13914519,945620.9034,164861.2563
499485,409566,2015-12-06,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,62 GARY PLACE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029103,New York,40.59953166,-74.16538845,938321.873,157745.3092
344616,303930,2015-10-18,15,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,41-030 47 STREET,11104,Sunnyside,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4025301,New York,40.74558241,-73.91732159,1007159.461,210923.2288
357351,512865,2015-10-21,29,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,2765 CRUGER AVENUE,10467,Bronx,211,2,Bronx,15,80,36,BX07,Bronxdale,2033800,New York,40.86780965,-73.86678397,1021095.259,255472.1479
632541,323670,2016-07-19,3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,246-046 57 DRIVE,11362,Little Neck,411,4,Queens,23,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4152901,New York,40.75726018,-73.73414195,1057903.912,215278.7765
451203,502923,2015-11-12,2,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,350 EAST 165 STREET,10456,Bronx,204,2,Bronx,16,77,32,BX14,East Concourse-Concourse Village,2017300,New York,40.82834051,-73.91371106,1008130.203,241075.7892
529986,338473,2015-12-21,2,0,OnCurb,Alive,Good,Juniperus virginiana,eastern redcedar,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,316 BEACH 91 STREET,11693,Far Rockaway,414,4,Queens,32,23,10,QN12,Hammels-Arverne-Edgemere,4094202,New York,40.5879077,-73.8154235,1035515.537,153521.0588
154450,203224,2015-08-17,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,9216 7 AVENUE,11228,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3015400,New York,40.61196892,-74.02374839,977656.3324,162234.0598
152138,415395,2015-08-17,2,0,OnCurb,Alive,Good,Prunus,cherry,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,75 SHADOW LANE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56778931,-74.12831233,948600.9069,146163.5266
221941,106775,2015-09-13,5,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,110 WEST 97 STREET,10025,New York,107,1,Manhattan,7,69,30,MN12,Upper West Side,1018500,New York,40.7937297,-73.96728109,993309.5708,228455.7695
315761,107841,2015-10-12,12,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,935 PARK AVENUE,10028,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1014000,New York,40.77669502,-73.95950374,995465.9188,222250.3531
362942,411635,2015-10-22,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,805 STAFFORD AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,New York,40.54032818,-74.20506082,927254.4394,136199.3805
287893,507221,2015-10-06,11,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3935 BLACKSTONE AVENUE,10471,Bronx,208,2,Bronx,11,81,34,BX22,North Riverdale-Fieldston-Riverdale,2030701,New York,40.89057613,-73.91256074,1008425.919,263750.9335
69792,415110,2015-07-15,19,0,OnCurb,Alive,Good,Acer,maple,1or2,Harmful,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,184 GUYON AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5013204,New York,40.56268877,-74.12398326,949801.0246,144303.5467
447556,502853,2015-11-11,6,0,OnCurb,Alive,Poor,Zelkova serrata,Japanese zelkova,None,None,NoDamage,NYC Parks Staff,TrunkOtherBranchOther,No,No,No,No,No,Yes,No,No,Yes,735 WALTON AVENUE,10451,Bronx,204,2,Bronx,8,84,29,BX63,West Concourse,2006300,New York,40.82441762,-73.92586616,1004767.528,239643.4578
302937,224064,2015-10-09,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,474 DE GRAW STREET,11217,Brooklyn,306,3,Brooklyn,33,52,25,BK33,Carroll Gardens-Columbia Street-Red Hook,3007500,New York,40.68135954,-73.98922363,987238.9176,187514.2576
134619,344451,2015-08-10,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1677 PALMETTO STREET,11385,Ridgewood,405,4,Queens,34,38,12,QN20,Ridgewood,4054900,New York,40.70135864,-73.90905712,1009466.198,194813.4234
30421,101956,2015-06-22,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,24 WEST 11 STREET,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1006300,New York,40.73440616,-73.996083,985335.548,206840.5778
442913,339730,2015-11-10,11,0,OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,33-033 MOTT AVENUE,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4100801,New York,40.61219633,-73.77106535,1047812.72,162399.0781
281969,110966,2015-10-04,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,824 WEST 176 STREET,10033,New York,112,1,Manhattan,10,71,31,MN36,Washington Heights South,1025500,New York,40.84746007,-73.94137011,1000470.985,248035.4239
513626,411267,2015-12-12,10,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,65 BENNETT AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017005,New York,40.53825033,-74.18052422,934072.685,135427.3594
714331,344651,2016-09-15,5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,68-016 CENTRAL AVENUE,11385,Ridgewood,405,4,Queens,30,38,15,QN19,Glendale,4062700,New York,40.70358428,-73.88458009,1016251.997,195632.281
501290,508057,2015-12-07,5,0,OnCurb,Alive,Good,Halesia diptera,two-winged silverbell,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2051 HERMANY AVENUE,10473,Bronx,209,2,Bronx,18,87,34,BX59,Westchester-Unionport,2009800,New York,40.82421927,-73.85354418,1024783.706,239596.3936
482669,338755,2015-11-25,3,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,314 BEACH 45 STREET,11691,Far Rockaway,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4097204,New York,40.59406892,-73.77631336,1046372.502,155791.0549
336459,400678,2015-10-16,7,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,None,None,NoDamage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,46 COALE AVENUE,10314,Staten Island,501,5,Staten Island,50,63,24,SI07,Westerleigh,5015100,New York,40.6135173,-74.12640199,949155.6968,162822.6009
619959,341684,2016-07-09,30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,31-011 99 STREET,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036300,New York,40.76060919,-73.87004901,1020250.146,216413.8641
95088,348451,2015-07-26,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,RootOther,No,No,Yes,No,No,No,No,No,No,108-027 ASCAN AVENUE,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4073700,New York,40.71828307,-73.84071479,1028404.599,201006.559
334201,315389,2015-10-15,14,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,146-039 14 AVENUE,11357,Whitestone,407,4,Queens,19,26,11,QN49,Whitestone,4103900,New York,40.78760463,-73.8192817,1034293.838,226274.1226
511331,412440,2015-12-11,4,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,464 MOSELY AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017011,New York,40.54320902,-74.1658164,938164.1886,137225.8447
